Blackbean,Flax,Canola,Kochia,Sugar beet,Soybean,Waterhemp,Ragweed,Redroot Pigweed,Lentil,Corn,Field Pea,Horseweed
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
0.25941911749639324,0.1505815645138238,0.46975422983912135,0.33543591087005276,0.11723570828348087,0.4729853839229433,0.2326430121871983,0.1943326435502554,0.2613306449866536,0.26972282354783417,0.27305109106208986,0.46544269649985004,0.14678062991812274
